iter	Passed	Remaining
566	5471	33126
567	5478	33102
568	5486	33080
569	5493	33059
570	5501	33038
571	5510	33025
572	5518	33006
573	5526	32984
574	5534	32964
575	5541	32942
576	5550	32925
577	5558	32911
578	5566	32889
579	5574	32869
580	5583	32857
581	5592	32845
582	5601	32831
583	5608	32805
584	5615	32779
585	5624	32765
586	5631	32745
587	5640	32730
588	5647	32707
589	5656	32692
590	5664	32673
591	5671	32650
592	5678	32627
593	5687	32612
594	5695	32592
595	5703	32574
596	5710	32551
597	5718	32532
598	5728	32524
599	5739	32521
600	5747	32503
601	5755	32486
602	5763	32467
603	5771	32448
604	5778	32429
605	5786	32409
606	5794	32392
607	5803	32376
608	5810	32351
609	5818	32335
610	5830	32340
611	5835	32307
612	5844	32294
613	5855	32293
614	5864	32281
615	5873	32266
616	5882	32253
617	5890	32235
618	5898	32219
619	5906	32199
620	5914	32182
621	5922	32163
622	5930	32145
623	5938	32128
624	5946	32110
625	5954	32094
626	5963	32081
627	5970	32056
628	5979	32045
629	5986	32025
630	5995	32008
631	6003	31993
632	6011	31976
633	6019	31959
634	6028	31945
635	6037	31934
636	6045	31914
637	6052	31893
638	6059	31874
639	6066	31849
640	6077	31845
641	6085	31827
642	6091	31800
643	6099	31785
644	6110	31785
645	6119	31771
646	6129	31765
647	6136	31744
648	6144	31726
649	6151	31704
650	6158	31681
651	6165	31661
652	6173	31642
653	6181	31624
654	6189	31608
655	6197	31590
656	6206	31579
657	6215	31567
658	6222	31547
659	6230	31531
660	6239	31516
661	6247	31502
662	6255	31485
663	6265	31476
664	6273	31463
665	6281	31446
666	6291	31436
667	6301	31430
668	6311	31424
669	6320	31415
670	6329	31402
671	6337	31387
672	6347	31380
673	6356	31368
674	6364	31350
675	6377	31357
676	6386	31346
677	6395	31333
678	6404	31322
679	6413	31311
680	6422	31303
681	6430	31284
682	6439	31272
683	6448	31260
684	6459	31258
685	6468	31249
686	6476	31230
687	6484	31214
688	6494	31211
689	6504	31202
690	6512	31185
691	6520	31168
692	6528	31152
693	6536	31136
694	6544	31123
695	6553	31108
696	6561	31093
697	6569	31075
698	6577	31062
699	6586	31048
700	6594	31033
701	6604	31025
702	6614	31021
703	6624	31016
704	6637	31020
705	6645	31006
706	6653	30991
707	6661	30973
708	6669	30957
709	6677	30939
710	6685	30925
711	6694	30913
712	6700	30891
713	6708	30875
714	6716	30856
715	6724	30841
716	6732	30828
717	6740	30810
718	6748	30794
719	6755	30773
720	6765	30767
721	6774	30756
722	6781	30738
723	6790	30724
724	6797	30703
725	6806	30694
726	6814	30681
727	6822	30664
728	6831	30651
729	6839	30635
730	6847	30621
731	6854	30601
732	6867	30610
733	6877	30602
734	6886	30590
735	6893	30572
736	6901	30553
737	6909	30539
738	6918	30528
739	6925	30509
740	6934	30499
741	6942	30484
742	6951	30471
743	6959	30456
744	6965	30431
745	6972	30413
746	6980	30397
747	6987	30380
748	6995	30363
749	7003	30350
750	7013	30343
751	7021	30328
752	7030	30314
753	7036	30292
754	7044	30276
755	7053	30264
756	7061	30252
757	7068	30232
758	7076	30219
759	7084	30204
760	7092	30188
761	7100	30172
762	7108	30156
763	7116	30141
764	7123	30124
765	7131	30110
766	7138	30089
767	7144	30064
768	7155	30064
769	7163	30047
770	7171	30036
771	7178	30015
772	7186	30000
773	7196	29996
774	7205	29983
775	7214	29973
776	7222	29957
777	7230	29942
778	7235	29918
779	7243	29903
780	7251	29888
781	7260	29878
782	7271	29874
783	7279	29858
784	7285	29839
785	7295	29832
786	7303	29815
787	7311	29804
788	7319	29786
789	7325	29763
790	7333	29750
791	7341	29737
792	7349	29724
793	7356	29705
794	7365	29693
795	7374	29683
796	7382	29667
797	7391	29657
798	7398	29641
799	7407	29629
800	7414	29611
801	7423	29600
802	7431	29585
803	7438	29569
804	7446	29555
805	7456	29549
806	7467	29546
807	7475	29533
808	7483	29519
809	7489	29495
810	7497	29480
811	7505	29466
812	7513	29453
813	7521	29437
814	7530	29427
815	7540	29423
816	7548	29410
817	7555	29390
818	7564	29378
819	7571	29363
820	7578	29344
821	7585	29326
822	7592	29309
823	7604	29309
824	7613	29300
825	7622	29288
826	7631	29279
827	7639	29264
828	7646	29248
829	7654	29233
830	7662	29219
831	7669	29204
832	7677	29189
833	7685	29174
834	7693	29162
835	7702	29149
836	7710	29137
837	7718	29124
838	7725	29105
839	7733	29093
840	7749	29107
841	7757	29094
842	7766	29085
843	7777	29082
844	7786	29070
845	7796	29064
846	7804	29051
847	7811	29034
848	7821	29028
849	7828	29011
850	7837	29001
851	7845	28989
852	7854	28976
853	7861	28961
854	7870	28949
855	7878	28935
856	7886	28922
857	7893	28906
858	7902	28897
859	7910	28882
860	7919	28871
861	7927	28858
862	7935	28844
863	7944	28835
864	7953	28824
865	7961	28811
866	7970	28800
867	7977	28784
868	7986	28776
869	7994	28760
870	8003	28752
871	8011	28739
872	8019	28724
873	8025	28706
874	8034	28693
875	8042	28680
876	8048	28662
877	8055	28643
878	8062	28628
879	8072	28621
880	8081	28610
881	8089	28597
882	8097	28583
883	8104	28566
884	8111	28551
885	8119	28538
886	8128	28528
887	8138	28520
888	8148	28513
889	8157	28506
890	8166	28497
891	8174	28482
892	8181	28466
893	8190	28454
894	8200	28450
895	8209	28441
896	8218	28430
897	8227	28422
898	8235	28406
899	8243	28395
900	8253	28387
901	8261	28373
902	8267	28355
903	8274	28339
904	8282	28326
905	8291	28313
906	8297	28297
907	8307	28288
908	8316	28278
909	8323	28263
910	8332	28252
911	8340	28241
912	8348	28226
913	8355	28210
914	8363	28199
915	8375	28197
916	8383	28184
917	8390	28168
918	8397	28153
919	8404	28137
920	8412	28123
921	8419	28106
922	8427	28095
923	8435	28082
924	8443	28070
925	8453	28062
926	8461	28050
927	8470	28041
928	8479	28030
929	8488	28021
930	8499	28018
931	8508	28008
932	8516	27994
933	8521	27973
934	8529	27960
935	8537	27946
936	8545	27935
937	8555	27927
938	8564	27919
939	8571	27903
940	8579	27889
941	8589	27882
942	8595	27865
943	8605	27859
944	8614	27849
945	8622	27836
946	8631	27827
947	8640	27816
948	8649	27808
949	8656	27793
950	8664	27779
951	8674	27772
952	8683	27764
953	8691	27750
954	8700	27742
955	8711	27737
956	8719	27725
957	8726	27710
958	8735	27698
959	8743	27686
960	8752	27677
961	8760	27666
962	8769	27657
963	8778	27647
964	8786	27633
965	8793	27619
966	8801	27607
967	8809	27593
968	8817	27580
969	8831	27586
970	8840	27576
971	8847	27562
972	8855	27548
973	8863	27537
974	8871	27522
975	8878	27508
976	8887	27500
977	8897	27491
978	8905	27480
979	8913	27468
980	8923	27461
981	8935	27460
982	8942	27446
983	8951	27435
984	8958	27422
985	8966	27408
986	8974	27396
987	8982	27385
988	8991	27373
989	8998	27358
990	9006	27347
991	9015	27336
992	9023	27323
993	9032	27314
994	9040	27303
995	9049	27292
996	9058	27284
997	9065	27268
998	9073	27256
999	9080	27241
1000	9089	27230
1001	9098	27221
1002	9106	27211
1003	9115	27202
1004	9122	27186
1005	9130	27173
1006	9138	27160
1007	9145	27146
1008	9154	27137
1009	9162	27125
1010	9172	27117
1011	9180	27106
1012	9187	27092
1013	9196	27081
1014	9205	27072
1015	9214	27063
1016	9223	27054
1017	9232	27043
1018	9239	27030
1019	9248	27019
1020	9256	27009
1021	9265	26998
1022	9273	26986
1023	9281	26973
1024	9288	26960
1025	9298	26952
1026	9308	26947
1027	9316	26935
1028	9324	26922
1029	9332	26909
1030	9341	26900
1031	9349	26888
1032	9356	26872
1033	9364	26862
1034	9371	26845
1035	9379	26835
1036	9388	26826
1037	9396	26814
1038	9403	26799
1039	9414	26794
1040	9422	26782
1041	9430	26772
1042	9439	26760
1043	9447	26750
1044	9455	26737
