iter	RMSE
0	0.1563170823
1	0.1477974537
2	0.1398033779
3	0.1323359818
4	0.1256001585
5	0.1194156628
6	0.1134939251
7	0.1081480022
8	0.1032739935
9	0.09867321559
10	0.09441085789
11	0.09059470114
12	0.08700907384
13	0.08354204122
14	0.08041135888
15	0.07758567222
16	0.07513137935
17	0.07280190356
18	0.0706141161
19	0.06873332799
20	0.06689189612
21	0.06517411607
22	0.06359595797
23	0.06226286048
24	0.06100152476
25	0.05983254694
26	0.05876006354
27	0.05777060066
28	0.05686930214
29	0.05604238814
30	0.05531343513
31	0.0546568059
32	0.0540244835
33	0.05349407945
34	0.05303485765
35	0.05259076596
36	0.05215837913
37	0.05170252486
38	0.0513796385
39	0.05090602149
40	0.05049008009
41	0.0501490452
42	0.0497944736
43	0.04954660014
44	0.04927529614
45	0.04897122451
46	0.04871571106
47	0.04840814321
48	0.04812494887
49	0.04785941934
50	0.0476391032
51	0.0474068087
52	0.04720077752
53	0.04702532494
54	0.04694184684
55	0.04678896179
56	0.04658787139
57	0.0463661762
58	0.04610837318
59	0.04593333158
60	0.04570711297
61	0.04556469515
62	0.04552899633
63	0.04543148299
64	0.04526387717
65	0.04511956608
66	0.04506764687
67	0.04493998734
68	0.04471780644
69	0.04451996666
70	0.04451946022
71	0.04439074506
72	0.04437375918
73	0.04432001548
74	0.04430938844
75	0.04430077245
76	0.04429501642
77	0.04414141877
78	0.04401413887
79	0.04401401407
80	0.04401386132
81	0.04389016249
82	0.04379356241
83	0.04366883402
84	0.04357775474
85	0.04357763997
86	0.04357763433
87	0.04357735212
88	0.04349520167
89	0.04341450289
90	0.0433215566
91	0.04323585399
92	0.0431301819
93	0.04303225687
94	0.04302787077
95	0.0429435428
96	0.04294344925
97	0.04285834495
98	0.04273864336
99	0.04273863377
100	0.04263759442
101	0.04263759058
102	0.04263754827
103	0.04263751174
104	0.0425562211
105	0.04255613826
106	0.04255609972
107	0.04244971085
108	0.04244970119
109	0.04244969347
110	0.0423639553
111	0.04236393014
112	0.04225586227
113	0.04225581959
114	0.04211184203
115	0.0420460188
116	0.04190640935
117	0.04190634087
118	0.04188997404
119	0.04178718486
120	0.04162715265
121	0.04154395215
122	0.0414607409
123	0.04137436229
124	0.04137433455
125	0.04126335118
126	0.04126331343
127	0.04116768515
128	0.04116765329
129	0.0411676254
130	0.0411676035
131	0.04104437944
132	0.04104435747
133	0.04098666235
134	0.04090158775
135	0.04081018075
136	0.04065444827
137	0.04065443213
138	0.04044467216
139	0.04035061688
140	0.04035004796
141	0.04029620537
142	0.04028676774
143	0.04019676514
144	0.0401864779
145	0.04018631468
146	0.04015328699
147	0.04002365895
148	0.04002362003
149	0.03987369243
150	0.03987367393
151	0.03973476578
152	0.03970930195
153	0.03957189492
154	0.0395018831
155	0.03941701713
156	0.03931185591
157	0.03929997269
158	0.03922060489
159	0.03913028089
160	0.03907704037
161	0.039037988
162	0.03899805769
163	0.03892574167
164	0.03890867734
165	0.03879638234
166	0.03871753016
167	0.03870356649
168	0.03864544445
169	0.03857053731
170	0.03849480927
171	0.03838653867
172	0.03834587442
173	0.0382332838
174	0.03822879962
175	0.03816903531
176	0.03810394478
177	0.03798543799
178	0.03793042845
179	0.03792674722
180	0.03792175115
181	0.03775573252
182	0.03775069209
183	0.03774963658
184	0.0376930018
185	0.03761510608
186	0.03749996292
187	0.0374992939
188	0.03742162156
189	0.0373854827
190	0.03723546419
191	0.037145202
192	0.0370661042
193	0.03701757838
194	0.03701738901
195	0.03687384235
196	0.03686637303
197	0.0368431048
198	0.0367920677
199	0.03679192174
200	0.0367523285
201	0.036669592
202	0.0365833125
203	0.03651269428
204	0.03651266621
205	0.03648907358
206	0.03643708157
207	0.03635770942
208	0.03625312707
209	0.03618073934
210	0.03617191429
211	0.03616711445
212	0.03610321424
213	0.03609877661
214	0.03600155237
215	0.03589581132
216	0.0358366061
217	0.03579924509
218	0.03572701057
219	0.03564645181
220	0.03558626498
221	0.0355538136
222	0.03553843502
223	0.03550373119
224	0.03541588703
225	0.03541578864
226	0.03533083897
227	0.03533069046
228	0.03529504602
229	0.03525998173
230	0.03522517581
231	0.03522509667
232	0.03516794226
233	0.03516769398
234	0.03509719298
235	0.0350656112
236	0.03506550599
237	0.03506539142
238	0.03497814813
239	0.03497806961
240	0.03491435319
241	0.03484160184
242	0.03484158419
243	0.03479726402
244	0.03477836856
245	0.03471715031
246	0.03462142298
247	0.03457331231
248	0.03454593671
249	0.0345199799
250	0.03451720453
251	0.03451719978
252	0.03451719503
253	0.03448257614
254	0.03443279762
255	0.03439261017
256	0.03436419594
257	0.03436416731
258	0.03436416135
259	0.03434212708
260	0.03430387813
261	0.03427961079
262	0.03424121538
263	0.03423700457
264	0.03415716099
265	0.03414521025
266	0.03411397165
