iter	Passed	Remaining
434	110309	143275
435	110661	143149
436	110961	142954
437	111249	142745
438	111499	142485
439	111766	142248
440	112115	142114
441	112550	142088
442	113181	142307
443	113526	142164
444	113768	141891
445	114108	141740
446	114416	141549
447	114681	141303
448	115076	141218
449	115444	141098
450	115722	140867
451	116001	140638
452	116359	140505
453	116612	140243
454	116954	140088
455	117494	140169
456	117787	139952
457	118180	139856
458	118466	139630
459	118717	139363
460	119074	139222
461	119464	139116
462	119987	139165
463	120425	139111
464	120888	139087
465	121167	138848
466	121413	138573
467	121601	138230
468	121932	138051
469	122188	137787
470	122510	137596
471	122916	137500
472	123508	137609
473	123808	137391
474	124098	137161
475	124417	136963
476	124666	136688
477	125030	136539
478	125364	136356
479	125533	135994
480	125741	135675
481	125847	135246
482	125968	134835
483	126087	134423
484	126273	134084
485	126455	133741
486	126568	133326
487	126709	132941
488	126873	132581
489	126987	132170
490	127135	131796
491	127256	131394
492	127389	131006
493	127455	130551
494	127601	130179
495	127669	129728
496	127786	129329
497	127916	128944
498	128071	128584
499	128180	128180
500	128310	127798
501	128451	127427
502	128705	127170
503	128809	126764
504	128915	126362
505	129090	126028
506	129315	125744
507	129556	125475
508	129788	125198
509	130040	124940
510	130351	124739
511	130605	124483
512	130885	124251
513	131164	124019
514	131442	123785
515	132072	123881
516	132553	123836
517	132951	123711
518	133306	123546
519	133639	123359
520	133896	123102
521	134212	122899
522	134541	122708
523	135007	122640
524	135356	122465
525	135657	122246
526	135870	121948
527	136131	121693
528	136371	121419
529	136750	121268
530	137060	121056
531	137630	121073
532	138127	121023
533	138619	120967
534	138985	120800
535	139244	120540
536	139550	120319
537	139877	120117
538	140184	119898
539	140437	119631
540	141011	119638
541	141613	119666
542	142180	119661
543	142513	119460
544	142885	119289
545	143139	119020
546	143423	118776
547	143756	118572
548	144078	118359
549	144506	118232
550	144698	117912
551	144768	117493
552	144920	117141
553	145096	116810
554	145195	116418
555	145351	116072
556	145407	115647
557	145624	115351
558	145771	115000
559	145864	114607
560	146046	114285
561	146218	113957
562	146330	113581
563	146453	113215
564	146568	112844
565	146784	112552
566	146964	112232
567	147105	111882
568	147195	111495
569	147354	111162
570	147452	110783
571	147658	110485
572	147829	110162
573	147974	109820
574	148095	109461
575	148296	109162
576	148651	108976
577	148697	108564
578	148900	108268
579	149177	108024
580	149390	107736
581	149649	107479
582	150077	107345
583	150336	107088
584	150828	106998
585	151088	106741
586	151409	106528
587	151652	106259
588	151837	105951
589	152136	105721
590	152490	105530
591	152859	105348
592	153412	105292
593	154026	105277
594	154517	105175
595	154877	104984
596	155436	104926
597	155986	104860
598	156288	104627
599	156666	104444
600	156964	104207
601	157550	104161
602	158097	104087
603	158497	103915
604	158746	103644
605	159108	103446
606	159431	103223
607	159710	102971
608	159940	102687
609	160273	102469
610	160548	102215
611	160867	101988
612	161180	101756
613	161457	101502
614	162037	101438
615	162102	101051
616	162254	100718
617	162367	100362
618	162594	100078
619	162720	99731
620	162899	99418
621	162977	99044
622	163020	98649
623	163136	98300
624	163207	97924
625	163382	97612
626	163500	97265
627	163652	96940
628	163820	96625
629	163979	96305
630	164072	95947
631	164288	95661
632	164356	95290
633	164506	94967
634	164656	94645
635	164823	94332
636	164896	93967
637	164906	93567
638	165008	93220
639	165110	92874
640	165224	92535
641	165352	92206
642	165507	91891
643	165605	91545
644	165715	91207
645	165881	90900
646	166132	90641
647	166401	90391
648	166625	90116
649	166756	89792
650	167049	89554
651	167286	89287
652	167535	89027
653	167786	88768
654	168141	88563
655	168237	88222
656	168530	87984
657	168887	87780
658	168958	87427
659	169130	87127
660	169294	86824
661	169383	86482
662	169575	86194
663	169725	85885
664	169834	85555
665	169895	85202
666	170010	84877
667	170106	84543
668	170245	84232
669	170444	83950
670	170548	83622
671	170701	83318
672	170783	82981
673	170931	82675
674	170994	82330
675	171204	82056
676	171362	81757
677	171526	81462
678	171618	81133
679	171727	80812
680	171890	80518
681	172203	80294
682	172416	80023
683	172696	79783
684	172974	79543
685	173189	79273
686	173462	79030
687	173728	78783
688	174054	78564
689	174315	78315
690	174934	78226
691	175235	77995
692	175603	77792
693	175993	77599
694	176369	77399
695	176632	77149
696	177117	76996
697	177635	76856
698	178242	76753
699	178800	76628
700	179323	76487
701	179847	76345
702	180262	76156
703	180699	75975
704	181084	75772
705	181349	75519
706	181735	75315
707	182011	75066
708	182408	74867
709	182645	74601
710	182722	74270
711	182883	73975
712	183059	73685
713	183259	73406
714	183360	73087
715	183530	72797
716	183648	72485
717	183920	72236
718	184035	71924
719	184204	71635
720	184381	71348
721	184471	71029
722	184657	70747
723	184789	70444
724	184881	70127
725	185032	69833
726	185132	69520
727	185307	69235
728	185355	68904
729	185518	68616
730	185772	68362
731	186020	68106
732	186360	67882
733	186460	67572
734	186677	67305
735	187015	67081
736	187400	66874
737	187770	66661
738	188150	66450
739	188256	66144
740	188425	65859
741	188505	65545
742	188649	65252
743	188744	64944
744	188903	64658
745	189005	64353
746	189191	64076
747	189290	63771
748	189461	63491
749	189613	63204
750	189755	62914
751	189930	62636
752	190059	62343
753	190196	62053
754	190303	61754
755	190415	61456
756	190510	61154
757	190659	60870
758	190670	60542
759	190741	60234
760	190916	59959
761	191085	59682
762	191201	59390
763	191368	59113
764	191483	58821
765	191646	58544
766	191844	58278
767	192036	58010
768	192259	57752
769	192475	57492
770	192691	57232
771	192968	56990
772	193200	56735
773	193432	56480
774	193790	56261
775	194249	56072
776	194713	55883
777	195203	55700
778	195791	55545
779	196320	55372
780	196786	55180
781	197203	54974
782	197482	54730
783	197879	54517
784	198168	54275
785	198724	54105
786	199295	53939
787	199706	53728
788	199894	53457
789	200256	53232
790	200516	52981
791	200718	52713
792	200972	52460
793	201240	52211
794	201311	51910
795	201854	51731
796	202417	51556
797	202928	51367
798	203335	51152
799	203433	50858
800	203624	50588
801	203720	50295
802	203900	50022
803	204085	49752
804	204293	49487
805	204400	49198
806	204562	48922
807	204669	48634
808	204821	48357
809	204969	48079
810	205046	47785
811	205192	47507
812	205258	47212
813	205432	46941
814	205625	46675
815	205790	46403
816	205910	46122
817	206052	45845
818	206140	45557
819	206335	45293
820	206507	45024
821	206755	44771
822	206998	44518
823	207214	44259
824	207590	44034
825	207873	43789
826	208130	43538
827	208394	43289
828	208558	43019
829	209015	42810
830	209471	42600
831	209740	42351
832	210017	42104
833	210225	41843
834	210329	41562
835	210557	41305
836	210762	41044
837	211170	40822
838	211777	40639
839	212436	40464
840	212983	40266
841	213099	39987
842	213260	39717
843	213369	39437
844	213487	39160
845	213592	38880
846	213760	38613
847	213899	38340
848	213971	38056
849	214108	37783
850	214191	37502
851	214304	37226
852	214439	36955
853	214625	36692
854	214702	36411
855	214874	36147
856	214948	35866
857	215140	35606
858	215340	35346
859	215481	35078
860	215575	34802
861	215694	34531
862	215782	34255
863	215937	33990
864	216009	33712
865	216050	33430
866	216213	33167
867	216252	32886
868	216434	32627
869	216490	32349
870	216718	32097
871	216978	31850
872	217119	31585
873	217326	31330
874	217707	31101
875	217989	30856
876	218250	30609
877	218539	30366
878	218791	30118
879	219306	29905
880	219809	29690
881	220253	29467
882	220541	29222
883	220780	28971
884	221031	28721
885	221314	28476
886	221506	28218
887	221712	27963
888	221909	27707
889	222243	27468
890	222522	27222
891	222902	26988
892	223484	26778
893	223924	26550
894	224220	26305
895	224394	26045
896	224719	25803
897	225010	25557
898	225306	25312
899	225513	25057
900	225683	24797
901	226008	24555
902	226368	24316
903	226577	24061
904	226923	23820
905	227474	23601
906	228025	23380
907	228317	23133
908	228860	22911
909	229375	22685
910	229716	22442
911	230273	22219
912	230801	21993
913	231220	21755
914	231507	21506
915	231701	21247
916	231876	20987
917	232060	20728
918	232421	20485
919	232666	20231
920	233056	19990
921	233581	19760
922	234124	19531
923	234422	19281
924	234680	19028
925	234963	18776
926	235203	18521
927	235467	18269
928	235930	18031
929	236420	17795
930	237023	17566
931	237526	17330
932	238047	17094
933	238609	16861
934	239123	16623
935	239425	16370
936	239959	16133
937	240424	15891
938	240665	15634
939	240896	15376
940	241109	15117
941	241378	14861
942	241565	14601
943	241826	14345
944	242014	14085
945	242469	13840
946	242927	13595
947	243433	13352
948	243682	13095
949	244024	12843
950	244439	12594
951	244705	12338
952	245243	12094
953	245886	11856
954	246316	11606
955	246939	11365
956	247483	11119
957	247946	10870
958	248198	10611
959	248592	10358
960	248837	10098
961	249022	9836
962	249276	9577
963	249471	9316
964	249642	9054
965	250218	8806
966	250804	8558
967	250909	8294
968	251055	8031
969	251122	7766
970	251324	7506
971	251484	7244
972	251578	6981
973	251725	6719
974	251814	6456
975	251945	6195
976	252058	5933
977	252247	5674
978	252391	5413
979	252426	5151
980	252545	4891
981	252590	4629
982	252679	4369
983	252854	4111
984	253020	3853
985	253148	3594
986	253298	3336
987	253368	3077
988	253502	2819
989	253570	2561
990	253750	2304
991	253843	2047
992	254014	1790
993	254191	1534
994	254263	1277
995	254442	1021
996	254638	766
997	254835	510
998	255058	255
999	255253	0
