iter	RMSE
0	0.1563170823
1	0.1477974537
2	0.1398694009
3	0.1324234118
4	0.1256203873
5	0.1193169373
6	0.1134621296
7	0.1081373579
8	0.1033092992
9	0.09872806604
10	0.09444582393
11	0.09053943657
12	0.08693033123
13	0.08360330838
14	0.08057457744
15	0.07773418667
16	0.07514845765
17	0.07291148277
18	0.07083398946
19	0.06886186637
20	0.06705702975
21	0.065402661
22	0.06393007059
23	0.06259351343
24	0.06123186311
25	0.06014300527
26	0.05908297487
27	0.05814712927
28	0.05727498458
29	0.0564658422
30	0.05571816792
31	0.0550428298
32	0.05439550819
33	0.05392517204
34	0.05344608017
35	0.05299737463
36	0.05245151888
37	0.05204396166
38	0.05174521458
39	0.05129048689
40	0.05094532167
41	0.05063040131
42	0.0503408768
43	0.05007817259
44	0.04978796781
45	0.04952159059
46	0.04932764827
47	0.04916272731
48	0.04889762875
49	0.0487190365
50	0.04851964419
51	0.04829745087
52	0.04809127505
53	0.0478881648
54	0.04774653627
55	0.04759276498
56	0.04750076416
57	0.04730792874
58	0.04708284511
59	0.04695117957
60	0.046881576
61	0.04679632428
62	0.04676773693
63	0.04662650847
64	0.04648376269
65	0.04639641761
66	0.04636152369
67	0.04628798177
68	0.04613809765
69	0.04602456085
70	0.04602293798
71	0.04588952671
72	0.04588875488
73	0.04588415224
74	0.04588077143
75	0.04585905115
76	0.04573232255
77	0.04565735955
78	0.04552262116
79	0.04551835615
80	0.04551665399
81	0.04542248239
82	0.04538667171
83	0.04538208861
84	0.04524131524
85	0.04523826337
86	0.04506253463
87	0.04491079707
88	0.04473489444
89	0.04465901725
90	0.04458112408
91	0.04458075811
92	0.04457380588
93	0.04447869243
94	0.04430340776
95	0.04430340405
96	0.04430313572
97	0.04415241863
98	0.04415063596
99	0.0441490185
100	0.04407743043
101	0.04397461043
102	0.04397459924
103	0.04385520376
104	0.04385519628
105	0.04380667844
106	0.04380629851
107	0.04380629851
108	0.04380566217
109	0.0438056603
110	0.0438056603
111	0.04369703397
112	0.04363993576
113	0.0435501967
114	0.04355018164
115	0.04341473139
116	0.04341471251
117	0.04336589848
118	0.04323466501
119	0.04309388943
120	0.04302972853
121	0.04302946178
122	0.043028551
123	0.04297580735
124	0.04292780633
125	0.04292730403
126	0.04292630896
127	0.04279715288
128	0.04273999385
129	0.04267071092
130	0.04260674983
131	0.04256614365
132	0.04247813918
133	0.04247809479
134	0.04247805619
135	0.04247780527
136	0.04244118675
137	0.04243745438
138	0.04238028032
139	0.04224519923
140	0.04219483406
141	0.04206021975
142	0.04197411575
143	0.0419036546
144	0.04180815355
145	0.04172759911
146	0.04163115657
147	0.04161809366
148	0.04157334695
149	0.04156648147
150	0.04152395772
151	0.04137886819
152	0.04136555119
153	0.04132385634
154	0.04124389461
155	0.04120790658
156	0.04107501402
157	0.04105829583
158	0.04098100901
159	0.04087715765
160	0.04070648572
161	0.04070457831
162	0.04056579705
163	0.04056133221
164	0.04055658185
165	0.04050202397
166	0.04038796971
167	0.04026157565
168	0.04020432539
169	0.04020016101
170	0.04009533412
171	0.04003299886
172	0.0399545352
173	0.03995364667
174	0.03994865781
175	0.03994824324
176	0.03985101258
177	0.03984705406
178	0.03978873758
179	0.03970369801
180	0.03970315491
181	0.03957883087
182	0.03950044681
183	0.0394071068
184	0.03933934229
185	0.03927925973
186	0.0391866482
187	0.03911450478
188	0.03904554584
189	0.03900222431
190	0.03899908783
191	0.03889678267
192	0.03885129055
193	0.03881053019
194	0.03873446279
195	0.03868823306
196	0.03868799148
197	0.03868555221
198	0.03866427049
199	0.03865514283
200	0.03861251077
201	0.03857192746
202	0.03857151935
203	0.03846583064
204	0.03843380326
205	0.03835127914
206	0.03831572825
207	0.03825161396
208	0.038203566
209	0.0381753628
210	0.03809914841
211	0.0380201958
212	0.0380106417
213	0.03791862475
214	0.03790901478
215	0.03782701035
216	0.03773764381
217	0.03773474768
218	0.03765776129
219	0.03755426255
220	0.03747778265
221	0.03742060716
222	0.03731592775
223	0.03729900838
224	0.03726073953
225	0.03714367679
226	0.03710604317
227	0.03710428876
228	0.03704839358
229	0.03700501492
230	0.0370046283
231	0.03700429153
232	0.03700217999
233	0.03699496484
234	0.03697985856
235	0.03686624515
236	0.03685327415
237	0.0368338831
238	0.03675530092
239	0.03671982139
240	0.0367119623
241	0.03665049636
242	0.03665029838
243	0.03665012613
244	0.03664350171
245	0.03656956857
246	0.0365338952
247	0.03645950593
248	0.0363814188
249	0.03637703314
250	0.03631133368
251	0.03631119369
252	0.0362652027
253	0.03626510209
254	0.03626501505
255	0.03620739066
256	0.03617272572
257	0.03609332308
258	0.03609325607
259	0.03606998804
260	0.0360699028
261	0.03599654989
262	0.03596394439
263	0.03594887467
264	0.03594881195
265	0.03590336268
266	0.03583516705
