iter	Passed	Remaining
247	64016	194113
248	64520	194598
249	65089	195267
250	65623	195825
251	66049	196050
252	66324	195828
253	66468	195219
254	66544	194414
255	66706	193865
256	66784	193076
257	66909	192428
258	66990	191661
259	67181	191210
260	67248	190409
261	67460	190021
262	67608	189459
263	67731	188826
264	67875	188258
265	67964	187541
266	68138	187060
267	68294	186536
268	68466	186056
269	68558	185361
270	68591	184514
271	68748	184002
272	68883	183438
273	68975	182759
274	69145	182292
275	69277	181727
276	69472	181330
277	69690	180994
278	69920	180690
279	70117	180301
280	70524	180452
281	70825	180328
282	71209	180413
283	71416	180049
284	71541	179480
285	71843	179357
286	72315	179654
287	72839	180076
288	73222	180142
289	73380	179655
290	73521	179129
291	73584	178416
292	73775	178018
293	73933	177541
294	73993	176831
295	74183	176435
296	74269	175796
297	74467	175422
298	74649	175013
299	74825	174592
300	74909	173958
301	75093	173559
302	75265	173135
303	75362	172540
304	75483	172004
305	75579	171411
306	75696	170872
307	75793	170290
308	75959	169864
309	76116	169420
310	76227	168876
311	76401	168475
312	76555	168030
313	76797	167781
314	76998	167440
315	77246	167205
316	77487	166951
317	77786	166824
318	78162	166860
319	78440	166686
320	78906	166908
321	79332	167041
322	79971	167618
323	80511	167981
324	80727	167664
325	80969	167403
326	81345	167418
327	81673	167331
328	82029	167299
329	82363	167223
330	82971	167697
331	83448	167901
332	83909	168071
333	84555	168604
334	84845	168423
335	85102	168177
336	85424	168060
337	85687	167826
338	85930	167551
339	86148	167229
340	86592	167344
341	87047	167478
342	87580	167755
343	88138	168078
344	88787	168566
345	89263	168722
346	89531	168484
347	89912	168456
348	90190	168234
349	90447	167974
350	90707	167718
351	91131	167764
352	91660	168000
353	92232	168311
354	92723	168469
355	93268	168721
356	93766	168885
357	94312	169130
358	94801	169269
359	95430	169654
360	95950	169839
361	96403	169904
362	96555	169438
363	96693	168947
364	96845	168485
365	96895	167847
366	97084	167451
367	97164	166870
368	97301	166387
369	97392	165830
370	97544	165378
371	97732	164989
372	97840	164466
373	97962	163968
374	98075	163459
375	98256	163063
376	98393	162596
377	98633	162301
378	98757	161815
379	98889	161345
380	98981	160812
381	99163	160426
382	99320	160001
383	99439	159517
384	99590	159085
385	99678	158555
386	99889	158223
387	100063	157832
388	100235	157438
389	100439	157097
390	100723	156881
391	100911	156515
392	101220	156337
393	101442	156025
394	101754	155852
395	102115	155751
396	102370	155489
397	102646	155258
398	103014	155166
399	103516	155274
400	104047	155423
401	104609	155613
402	105109	155707
403	105635	155838
404	106162	155967
405	106625	155998
406	107166	156142
407	107600	156126
408	107886	155894
409	108227	155742
410	108488	155473
411	108712	155153
412	108963	154870
413	109207	154579
414	109508	154367
415	110169	154660
416	110731	154811
417	111290	154954
418	111779	154997
419	112228	154981
420	112652	154930
421	113281	155157
422	113882	155343
423	114430	155453
424	114805	155324
425	114901	154819
426	115056	154396
427	115211	153973
428	115318	153488
429	115492	153094
430	115553	152552
431	115699	152123
432	115784	151615
433	115976	151250
434	116136	150844
435	116318	150466
436	116484	150069
437	116665	149694
438	116848	149321
439	117023	148938
440	117136	148478
441	117244	148014
442	117342	147538
443	117653	147332
444	117771	146883
445	117910	146463
446	117980	145958
447	118199	145638
448	118441	145348
449	118778	145174
450	119025	144889
451	119388	144745
452	119642	144468
453	119922	144223
454	120293	144087
455	120762	144066
456	121236	144051
457	121670	143985
458	122043	143846
459	122157	143402
460	122326	143024
461	122507	142659
462	122597	142191
463	122628	141656
464	122758	141237
465	122766	140681
466	122821	140179
467	122993	139813
468	123152	139432
469	123265	139002
470	123431	138631
471	123579	138241
472	123747	137875
473	123893	137485
474	124040	137097
475	124105	136620
476	124285	136270
477	124358	135805
478	124527	135445
479	124660	135049
480	124800	134660
481	124935	134266
482	124994	133793
483	125176	133452
484	125311	133062
485	125451	132678
486	125619	132326
487	125783	131969
488	126006	131675
489	126247	131400
490	126458	131094
491	126701	130821
492	126915	130519
493	127184	130273
494	127576	130153
495	127857	129919
496	128112	129658
497	128512	129544
498	128936	129453
499	129576	129576
500	130007	129488
501	130498	129458
502	130969	129407
503	131110	129029
504	131184	128586
505	131233	128121
506	131383	127755
507	131551	127408
508	131725	127067
509	131854	126683
510	132026	126342
511	132162	125967
512	132306	125601
513	132492	125274
514	132529	124809
515	132665	124438
516	132874	124136
517	132985	123743
518	133146	123398
519	133243	122993
520	133429	122673
521	133568	122309
522	133696	121937
523	133891	121626
524	134040	121274
525	134109	120851
526	134242	120487
527	134349	120099
528	134550	119797
529	134726	119474
530	134928	119174
531	135176	118914
532	135371	118608
533	135566	118303
534	135894	118113
535	136110	117826
536	136271	117493
537	136708	117396
538	136931	117116
539	136988	116693
540	137222	116423
541	137615	116287
542	137794	115970
543	137927	115615
544	138076	115275
545	138159	114879
546	138305	114537
547	138416	114168
548	138502	113779
549	138612	113410
550	138737	113054
551	138834	112676
552	138983	112342
553	138996	111899
554	139126	111551
555	139235	111188
556	139302	110792
557	139409	110428
558	139493	110047
559	139652	109727
560	139731	109344
561	139910	109040
562	139961	108637
563	140115	108315
564	140235	107969
565	140384	107644
566	140605	107375
567	140770	107064
568	140863	106699
569	141044	106401
570	141231	106109
571	141491	105871
572	141645	105554
573	141831	105261
574	142004	104959
575	142228	104695
576	142563	104513
577	142822	104275
578	143061	104022
579	143255	103736
580	143723	103648
581	144130	103516
582	144639	103455
583	145012	103296
584	145487	103209
585	146022	103162
586	146343	102963
587	146777	102844
588	147244	102746
589	147763	102683
590	148391	102694
591	148726	102500
592	149052	102300
593	149338	102072
594	149602	101830
595	149972	101659
596	150405	101529
597	150750	101340
598	151148	101186
599	151629	101086
600	152120	100991
601	152684	100943
602	153098	100796
603	153561	100679
604	154066	100588
605	154519	100463
606	154906	100293
607	155424	100207
608	155908	100098
609	156300	99930
610	156889	99885
611	157243	99690
612	157807	99627
613	158307	99522
614	158807	99415
615	159438	99390
616	159795	99192
617	160379	99134
618	160822	98987
619	161379	98910
620	162013	98877
621	162571	98797
622	163060	98673
623	163482	98508
624	163865	98319
625	164390	98214
626	164787	98031
627	165234	97877
628	165922	97865
629	166399	97726
630	166795	97539
631	167289	97408
632	167788	97280
633	168401	97215
634	168580	96900
635	168824	96622
636	169073	96347
637	169229	96020
638	169394	95698
639	169541	95366
640	169792	95094
641	170054	94827
642	170496	94661
643	171043	94552
644	171558	94423
645	172112	94315
646	172590	94164
647	173054	94004
648	173616	93897
649	174118	93755
650	174568	93585
651	174948	93377
652	175428	93221
653	175917	93069
654	176329	92875
655	176747	92684
656	177139	92479
657	177592	92305
658	177830	92018
659	178108	91752
660	178371	91479
661	178563	91169
662	178764	90865
663	179011	90583
664	179231	90289
665	179603	90071
666	180123	89926
667	180648	89783
668	181037	89571
669	181345	89319
670	181855	89166
671	182350	89004
672	182846	88842
673	183322	88669
674	183690	88443
675	184172	88271
676	184633	88089
677	184971	87847
678	185473	87683
679	185992	87526
680	186543	87382
681	187067	87225
682	187542	87043
683	188012	86859
684	188390	86631
685	188734	86388
686	189012	86114
687	189220	85809
688	189525	85547
689	189852	85296
690	190311	85103
691	190692	84874
692	191025	84624
693	191301	84349
694	191567	84069
695	191715	83737
696	191927	83434
697	192133	83129
698	192378	82841
699	192721	82594
700	193119	82372
701	193651	82205
702	194194	82042
703	194616	81827
704	194942	81571
705	195347	81348
706	195684	81096
707	196058	80860
708	196536	80666
709	196916	80430
710	197303	80197
711	197606	79930
712	198073	79729
713	198485	79505
714	198779	79233
715	199300	79052
716	199646	78800
717	200083	78584
718	200608	78401
719	200924	78137
720	201084	77812
721	201294	77506
722	201390	77157
723	201519	76822
724	201656	76490
725	201707	76126
726	201881	75809
727	202008	75475
728	202236	75179
729	202404	74861
730	202497	74516
731	202668	74200
732	202816	73877
733	202918	73537
734	203090	73223
735	203187	72882
736	203398	72583
737	203548	72262
738	203745	71958
739	203847	71622
740	204031	71314
741	204158	70987
742	204238	70644
743	204536	70378
744	204779	70092
745	205022	69806
746	205145	69480
747	205387	69194
748	205687	68928
749	205848	68616
750	206215	68372
751	206624	68142
752	207066	67922
753	207676	67756
754	208218	67567
755	208854	67408
756	209275	67178
757	209707	66951
758	210153	66728
759	210654	66522
760	211147	66313
761	211726	66129
762	212144	65895
763	212638	65684
764	212884	65395
765	213195	65127
766	213557	64874
767	213766	64575
768	214067	64303
769	214318	64017
770	214798	63798
771	215389	63612
772	215911	63404
773	216444	63199
774	216972	62991
775	217402	62755
776	217919	62543
777	218340	62302
778	218844	62085
779	219451	61896
780	219966	61680
781	220363	61431
782	220849	61205
783	221337	60980
784	221920	60780
785	222381	60546
786	222950	60341
787	223333	60084
788	223722	59829
789	224238	59607
790	224462	59308
791	224571	58978
792	224676	58648
793	224818	58328
794	224911	57996
795	225051	57676
796	225201	57359
797	225312	57034
798	225493	56726
799	225661	56415
800	225752	56085
801	225948	55782
802	226008	55446
803	226172	55136
804	226292	54816
805	226429	54500
806	226603	54193
807	226721	53874
808	226886	53566
809	226962	53238
810	227143	52934
811	227301	52626
812	227395	52303
813	227586	52003
814	227825	51714
815	228031	51418
816	228223	51119
817	228460	50830
818	228685	50539
819	228973	50262
820	229212	49974
821	229558	49709
822	229759	49413
823	230238	49177
824	230748	48946
825	231280	48720
826	231806	48491
827	232379	48272
828	232823	48025
829	233290	47782
830	233507	47488
831	233730	47195
832	233991	46910
833	234249	46625
834	234632	46364
835	235116	46123
836	235600	45881
837	236065	45635
838	236546	45392
839	236949	45133
840	237504	44902
841	238128	44684
842	238650	44446
843	239180	44208
844	239845	43995
845	240393	43759
846	241008	43535
847	241601	43305
848	242109	43060
849	242691	42827
850	243174	42576
851	243559	42308
852	243641	41987
853	243853	41689
854	243989	41378
855	244066	41057
856	244125	40735
857	244273	40427
858	244400	40116
859	244506	39803
860	244661	39498
861	244731	39179
862	244890	38876
863	244970	38560
864	245120	38255
865	245207	37941
866	245354	37638
867	245433	37324
868	245618	37026
869	245785	36726
870	245857	36412
871	246032	36114
872	246096	35800
873	246241	35499
874	246345	35192
875	246460	34887
876	246695	34599
877	246871	34303
878	247115	34016
879	247322	33725
880	247550	33437
881	247807	33153
882	248059	32868
883	248324	32585
884	248578	32301
885	248680	31997
886	248954	31715
887	249437	31460
888	250077	31224
889	250389	30947
890	250774	30678
891	251136	30406
892	251427	30126
893	251668	29839
894	252097	29575
895	252525	29310
896	253045	29056
897	253541	28798
898	254131	28550
899	254596	28288
900	255069	28026
901	255571	27767
902	255971	27496
903	256499	27238
904	257032	26981
905	257596	26726
906	258107	26465
907	258643	26206
908	259122	25940
909	259415	25656
910	259888	25389
911	260318	25118
912	260703	24842
913	261245	24581
914	261673	24308
915	262171	24041
916	262533	23762
917	263048	23496
918	263706	23242
919	264078	22963
920	264638	22699
921	265173	22433
922	265756	22170
923	266240	21898
924	266708	21625
925	267250	21356
926	267853	21093
927	268450	20828
928	269038	20561
929	269531	20287
930	270171	20023
931	270629	19745
932	270924	19455
933	271530	19187
934	271952	18905
935	272416	18626
936	272890	18347
937	273404	18071
938	273887	17792
939	274487	17520
940	274935	17238
941	275410	16957
942	275896	16676
943	276390	16396
944	276967	16119
945	277370	15832
946	277889	15552
947	278382	15269
948	278842	14985
949	279435	14707
950	279939	14423
951	280354	14135
952	280871	13852
953	281308	13564
954	281742	13275
955	282141	12985
956	282406	12689
957	282687	12393
958	283008	12099
959	283363	11806
960	283674	11512
961	284009	11218
962	284485	10930
963	285030	10644
964	285587	10358
965	286082	10069
966	286560	9779
967	287121	9491
968	287278	9190
969	287418	8889
970	287559	8588
971	287656	8286
972	287773	7985
973	287873	7684
974	288042	7385
975	288104	7084
976	288256	6785
977	288341	6486
978	288493	6188
979	288624	5890
980	288758	5592
981	288922	5295
982	288947	4997
983	288990	4699
984	289138	4403
985	289232	4106
986	289393	3811
987	289476	3515
988	289637	3221
989	289800	2927
990	289885	2632
991	290044	2339
992	290102	2045
993	290244	1751
994	290389	1459
995	290437	1166
996	290521	874
997	290644	582
998	290769	291
999	290822	0
