iter	RMSE
782	0.0297531316
783	0.02972302544
784	0.02972302268
785	0.02972302268
786	0.02971929864
787	0.02971929864
788	0.02971929589
789	0.02966780534
790	0.02966777356
791	0.02966777218
792	0.02963334515
793	0.02957526599
794	0.02956814486
795	0.02956814347
796	0.02956814209
797	0.02956813516
798	0.02956186376
799	0.02956167794
800	0.02956167794
801	0.02956157255
802	0.02953473986
803	0.02953473847
804	0.02953473847
805	0.02952927072
806	0.02952212183
807	0.02952212183
808	0.02952212183
809	0.0295129864
810	0.0295129864
811	0.0295045609
812	0.02949367574
813	0.02947179322
814	0.02947082649
815	0.02945276733
816	0.02942895583
817	0.02942814233
818	0.02938528595
819	0.02938526503
820	0.02938453541
821	0.02938452007
822	0.02938242599
823	0.02938226694
824	0.02938212463
825	0.02937364625
826	0.02937293449
827	0.02934734574
828	0.02934606202
829	0.02934592652
830	0.02934591395
831	0.02934294537
832	0.02933863096
833	0.02929228511
834	0.02928629478
835	0.02928616181
836	0.02928614921
837	0.02927186258
838	0.02927185417
839	0.02927185417
840	0.02927184577
841	0.02927183737
842	0.02927183177
843	0.02927182616
844	0.02927182616
845	0.0292637753
846	0.02925448072
847	0.02925448072
848	0.02925447652
849	0.02925435181
850	0.02922593544
851	0.02922567876
852	0.02921161796
853	0.02921161796
854	0.02920190108
855	0.02919268931
856	0.02916925436
857	0.02913432408
858	0.02913431845
859	0.02913431282
860	0.02913431001
861	0.02913430438
862	0.02912458705
863	0.02912458423
864	0.02912458001
865	0.02909670613
866	0.02909670331
867	0.02908059966
868	0.02908047138
869	0.02908046997
870	0.0290509621
871	0.02905085062
872	0.02905075326
873	0.02903903452
874	0.02900041375
875	0.02898984694
876	0.02895995514
877	0.02895793653
878	0.02893999925
879	0.02893689836
880	0.02893231654
881	0.02891448389
882	0.02889541167
883	0.02887535439
884	0.02883211427
885	0.02882852257
886	0.02882604538
887	0.02882427907
888	0.0288240373
889	0.02879123406
890	0.02877789546
891	0.02877781569
892	0.02877728008
893	0.02876659711
894	0.02876652728
895	0.02876646601
896	0.02876481291
897	0.02872835781
898	0.02872826078
899	0.02872709637
900	0.02872705071
901	0.02870206159
902	0.0286628738
903	0.02866139637
904	0.02865778041
905	0.02865701797
906	0.02865618828
907	0.0286561568
908	0.02865612676
909	0.02865612676
910	0.02865610101
911	0.02865609815
912	0.02861359976
913	0.02861219572
914	0.02858556176
915	0.02858556176
916	0.02858556176
917	0.02858318541
918	0.02858315099
919	0.02857223762
920	0.02857061776
921	0.02854034289
922	0.0285194509
923	0.02851941784
924	0.0285194164
925	0.02850755114
926	0.02850755114
927	0.02850751807
928	0.02850589309
929	0.02850586145
930	0.02850583269
931	0.02848300128
932	0.02847960737
933	0.02847848749
934	0.02842292206
935	0.02842280091
936	0.02842271725
937	0.02840537862
938	0.02840537718
939	0.02840537718
940	0.02840537429
941	0.02840537285
942	0.02840537141
943	0.02840537141
944	0.02840536996
945	0.02840536852
946	0.02840536996
947	0.02838804384
948	0.02838804384
949	0.02838804384
950	0.02837440013
951	0.02837439869
952	0.02837439869
953	0.02837178215
954	0.02837164633
955	0.02837158564
956	0.02837158564
957	0.02837153074
958	0.02837148306
959	0.02837144115
960	0.02837143826
961	0.02837143826
962	0.02837138336
963	0.02837138336
964	0.02837138047
965	0.02837134868
966	0.02836911768
967	0.02836907144
968	0.02836791252
969	0.02836752379
970	0.02836748477
971	0.02836477944
972	0.02836474475
973	0.02836474331
974	0.02836410017
975	0.02836408283
976	0.02836405392
977	0.02836374174
978	0.0283637403
979	0.02836371139
980	0.02836370995
981	0.02836126587
982	0.02833966616
983	0.02833250504
984	0.02833250214
985	0.0283324761
986	0.02833245295
987	0.02833054446
988	0.0283305242
989	0.0283305242
990	0.02833052275
991	0.02833050394
992	0.02833048947
993	0.02833024638
994	0.02833023335
995	0.02833023191
996	0.02832964732
997	0.02832964732
998	0.02832964153
999	0.02832962995
