iter	RMSE
0	0.1563170823
1	0.1478799783
2	0.1398796045
3	0.1324616041
4	0.1257112618
5	0.1195231203
6	0.1135974285
7	0.1083692324
8	0.1035296999
9	0.0989279186
10	0.09468975025
11	0.09076104814
12	0.08716488586
13	0.08369857508
14	0.08064970946
15	0.07781600609
16	0.0753189842
17	0.07301944913
18	0.07092192459
19	0.06900242122
20	0.06717709143
21	0.06551411414
22	0.06404884852
23	0.06266796467
24	0.06144491228
25	0.06016235419
26	0.05913938411
27	0.05814754945
28	0.05727690557
29	0.05636932808
30	0.05554348767
31	0.05485149971
32	0.05418964554
33	0.05370527712
34	0.05315425613
35	0.05271673532
36	0.05223848234
37	0.05176534254
38	0.05141415812
39	0.05098759535
40	0.0505853089
41	0.05022808443
42	0.04984876239
43	0.04951428065
44	0.04922990846
45	0.04886910798
46	0.04856298438
47	0.04828571601
48	0.04799729177
49	0.04774809712
50	0.04748866496
51	0.04728883011
52	0.04700905383
53	0.04687621733
54	0.04669599711
55	0.04655180186
56	0.04641838454
57	0.04622571977
58	0.04595306851
59	0.04580203114
60	0.04573032717
61	0.04559166852
62	0.04552538384
63	0.04541262247
64	0.04527228451
65	0.04513394439
66	0.04505173333
67	0.0448638576
68	0.04466508431
69	0.04447884726
70	0.04447757907
71	0.04445717603
72	0.0444415586
73	0.04428384277
74	0.04427006251
75	0.04419241881
76	0.04418482099
77	0.04418395815
78	0.04418380414
79	0.04409695313
80	0.04409181015
81	0.04397598635
82	0.04397563212
83	0.04385227229
84	0.04375328566
85	0.04375088332
86	0.04374615507
87	0.04355042826
88	0.04342828467
89	0.0433451197
90	0.04334497973
91	0.04323577056
92	0.04317055381
93	0.04316916931
94	0.04308282293
95	0.04308279248
96	0.04308277345
97	0.04293031203
98	0.04277161645
99	0.0427713385
100	0.04266327833
101	0.04260320131
102	0.04260232569
103	0.04260210052
104	0.04260207358
105	0.04260187536
106	0.0426016983
107	0.04260166366
108	0.0424593841
109	0.04232603734
110	0.04232601409
111	0.04222133492
112	0.04211160257
113	0.04196263672
114	0.04185874503
115	0.04185869018
116	0.04185854524
117	0.04180088534
118	0.04177141905
119	0.04171411435
120	0.04163132594
121	0.04157056816
122	0.04157047941
123	0.04157040446
124	0.04157039065
125	0.04157038079
126	0.04144753725
127	0.04144746208
128	0.04144739482
129	0.04144739087
130	0.04134644214
131	0.04134643223
132	0.04113307754
133	0.04101744798
134	0.04101744398
135	0.04101738402
136	0.04101738002
137	0.04101732805
138	0.04084021611
139	0.0408402141
140	0.04073386833
141	0.04062443701
142	0.0406217689
143	0.0405656394
144	0.04047879688
145	0.04047816494
146	0.04042406708
147	0.04037568235
148	0.04033133391
149	0.04018848333
150	0.04013117171
151	0.04004280958
152	0.03992626696
153	0.03989185662
154	0.03980290142
155	0.03969039734
156	0.03957998882
157	0.03952806547
158	0.03941760992
159	0.03931509464
160	0.03920842427
161	0.03913077327
162	0.03905991411
163	0.03894940445
164	0.03887319542
165	0.03877150331
166	0.03868212724
167	0.03860113229
168	0.03843374353
169	0.0383573329
170	0.03832176409
171	0.03822910201
172	0.03811973262
173	0.03803621671
